Date,FECHA,Diseño de la Mezcla,Zona,Volumen (m3),TURNO,Humedad arena (%),Arena (kg),Grava (kg),Cemento (kg),Agua (kg),RHEO 1000 (kg),BASF 719 (kg),Delvo (litros),MasterGlenium 7950,MasterGlenium 7970,Sika PP 48 (kg)-BARCHIP
2024-08-15,8/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/20248/15/2024,DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_XB915DIS_XB915DIS_XB915,ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_LO8120ZONA_TD0627ZONA_PJ7514,246.0,DIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIADIANOCHENOCHENOCHE,1.8299999999999998,259977.99,186891.144,97020.0,35833.866,622.4399999999999,456.0,40.5,125.64000000000001,0.0,90.0
2024-08-16,8/16/20248/16/20248/16/20248/16/20248/16/20248/16/20248/16/20248/16/20248/16/20248/16/20248/16/20248/16/2024,DIS_XB915DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_TD0627ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_SU0197ZONA_HV0646ZONA_HV0646ZONA_HU5767ZONA_LO8120ZONA_TH4799ZONA_PJ7514,68.0,DIADIADIADIADIADIADIADIANOCHENOCHENOCHENOCHE,0.505,93645.9928,22951.544,28920.0,9512.4632,76.44,56.0,90.0,279.2,0.0,200.0
2024-08-17,8/17/20248/17/20248/17/20248/17/20248/17/20248/17/20248/17/20248/17/20248/17/20248/17/20248/17/20248/17/2024,DIS_XB915DIS_MU573DIS_MU573DIS_MU573DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_FJ6539ZONA_QH3073ZONA_QH3073ZONA_QH3073ZONA_FJ6539ZONA_KR4743ZONA_TD0627ZONA_UW6646ZONA_MQ0726ZONA_AX2615ZONA_OB5949ZONA_AX2615,58.0,DIADIADIADIADIADIADIADIANOCHENOCHENOCHENOCHE,0.48,81924.87269999999,17530.863,24210.0,7684.7643,45.36,45.36,83.25,258.26,0.0,185.0
2024-08-18,8/18/20248/18/20248/18/20248/18/20248/18/2024,DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_IF5956ZONA_LO8120ZONA_TD0627ZONA_TD0627ZONA_LO8120,25.0,DIADIADIANOCHENOCHE,0.2,40798.935,0.0,11250.0,3413.5649999999996,0.0,0.0,56.25,174.5,0.0,125.0
2024-08-19,8/19/20248/19/20248/19/20248/19/20248/19/20248/19/20248/19/20248/19/20248/19/2024,DIS_MU573DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_MJ6113ZONA_HU5767ZONA_UK5078ZONA_HU5767ZONA_UW6646ZONA_IF5956ZONA_UW6646ZONA_UW6646ZONA_DF2951,28.0,DIADIADIADIADIADIADIANOCHENOCHE,0.36,45391.74395,417.4015,12555.0,3817.60455,1.08,1.08,61.875,191.95000000000002,0.0,120.0
2024-08-20,8/20/20248/20/20248/20/20248/20/20248/20/20248/20/20248/20/20248/20/20248/20/20248/20/20248/20/20248/20/20248/20/20248/20/2024,DIS_YV593DIS_XB915DIS_MU573DIS_MU573DIS_MU573DIS_MU573DIS_MU573DIS_MU573DIS_XB915DIS_MU573DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_HP8181ZONA_TD0627ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_DX6401ZONA_MJ6113ZONA_DX6401ZONA_HU5767ZONA_RR5724ZONA_RR5724,79.5,DIADIADIADIADIADIADIADIADIADIADIADIANOCHENOCHE,0.5800000000000001,100114.99495000001,41234.636,31180.0,10197.86905,106.08,106.08,67.5,209.4,0.0,150.0
2024-08-21,8/21/20248/21/20248/21/20248/21/20248/21/20248/21/20248/21/2024,DIS_MU573DIS_MU573DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_ON6771ZONA_ON6771ZONA_TW5502ZONA_TW5502ZONA_CN7878ZONA_TD0627ZONA_CN7878,40.0,DIADIADIADIANOCHENOCHENOCHE,0.315,59507.681000000004,8348.03,17100.0,5059.289,21.6,21.6,67.5,209.4,0.0,150.0
2024-08-22,8/22/20248/22/20248/22/20248/22/20248/22/20248/22/20248/22/20248/22/20248/22/20248/22/20248/22/2024,DIS_MU573DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_MJ6113ZONA_WE6392ZONA_IF5956ZONA_BS9840ZONA_BS9840ZONA_OC9491ZONA_UL4090ZONA_KL3466ZONA_EO3569ZONA_LB5488ZONA_UL4090,42.5,DIADIADIADIADIADIANOCHENOCHENOCHENOCHENOCHE,0.435,66621.23775,3756.6135,18720.0,541.48995,95.22,274.96000000000004,0.0,190.0,0.0,190.0
2024-08-23,8/23/20248/23/20248/23/20248/23/20248/23/20248/23/20248/23/20248/23/20248/23/20248/23/20248/23/2024,DIS_YV593DIS_YV593DIS_XB915DIS_XB915DIS_MU573DIS_MU573DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_AA4948ZONA_AA4948ZONA_HV0646ZONA_HV0646ZONA_MJ6113ZONA_MJ6113ZONA_HV0646ZONA_BS9840ZONA_WE6392ZONA_CV6479ZONA_TD0627,62.5,DIADIADIADIADIADIADIANOCHENOCHENOCHENOCHE,0.385,86801.61045000001,20960.2015,25310.0,51.96,83.25,258.26,0.0,185.0,0.0,185.0
2024-08-24,8/24/20248/24/20248/24/20248/24/20248/24/20248/24/20248/24/20248/24/20248/24/20248/24/20248/24/20248/24/20248/24/20248/24/20248/24/20248/24/20248/24/2024,DIS_XB915DIS_MU573DIS_MU573DIS_MU573DIS_MU573DIS_MU573DIS_MU573DIS_MU573DIS_YV593DIS_XB915DIS_MU573DIS_JN153DIS_JN153DIS_JN153DIS_JN153DIS_XB915DIS_XB915,ZONA_TW5502ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_AV3965ZONA_WV5978ZONA_MJ6113ZONA_HP8181ZONA_HP8181ZONA_HP8181ZONA_HP8181ZONA_WV5978ZONA_WV5978,103.0,DIADIADIADIADIADIADIADIADIADIADIADIADIANOCHENOCHENOCHENOCHE,0.6900000000000001,119964.5116,65551.672,39850.0,166.48,54.0,167.52,0.0,120.0,0.0,120.0
2024-08-25,8/25/20248/25/20248/25/20248/25/20248/25/2024,DIS_XB915DIS_BI322DIS_XB915DIS_BI322DIS_XB915,ZONA_OJ9741ZONA_KA6200ZONA_TW5502ZONA_KA6200ZONA_ZG2042,26.0,DIADIADIANOCHENOCHE,0.245,35422.394400000005,10017.636,10620.0,25.92,31.5,97.72,0.0,70.0,0.0,70.0
2024-08-26,8/26/20248/26/20248/26/20248/26/20248/26/20248/26/20248/26/20248/26/2024,DIS_BI322DIS_XB915DIS_BI322DIS_XB915DIS_MU573DIS_XB915DIS_XB915DIS_XB915,ZONA_ZH4362ZONA_TD0627ZONA_NV4509ZONA_IF5956ZONA_MJ6113ZONA_TS3197ZONA_TS3197ZONA_TW5502,36.0,DIADIADIADIADIADIANOCHENOCHE,0.39,50686.0254,11687.242,14940.0,30.240000000000002,49.5,153.56,0.0,110.0,0.0,110.0
2024-08-27,8/27/20248/27/20248/27/20248/27/20248/27/20248/27/20248/27/20248/27/20248/27/20248/27/20248/27/2024,DIS_XB915DIS_MU573DIS_MU573DIS_MU573DIS_MU573DIS_XB915DIS_IO769DIS_IO769DIS_XB915DIS_BI322DIS_BI322,ZONA_VY5465ZONA_ON6771ZONA_ON6771ZONA_AV3965ZONA_AV3965ZONA_TD0627ZONA_MJ6113ZONA_MJ6113ZONA_WE6392ZONA_TQ7543ZONA_TQ7543,58.0,DIADIADIADIADIADIADIADIANOCHENOCHENOCHE,0.535,73048.5492,33261.21,21000.0,77.4,40.5,125.64000000000001,0.0,90.0,0.0,90.0
2024-08-28,8/28/20248/28/20248/28/20248/28/20248/28/20248/28/20248/28/2024,DIS_XB915DIS_XB915DIS_BI322DIS_JN153DIS_XB915DIS_BI322DIS_XB915,ZONA_BV0388ZONA_BV0388ZONA_NV4509ZONA_HP8181ZONA_TW5502ZONA_NV4509ZONA_FD9130,43.0,DIADIADIADIADIADIANOCHE,0.315,58809.51760000001,15755.522,17850.0,39.92,54.0,167.52,0.0,120.0,0.0,120.0
2024-08-29,8/29/20248/29/20248/29/20248/29/20248/29/20248/29/20248/29/20248/29/20248/29/20248/29/2024,DIS_XB915DIS_XB915DIS_MU573DIS_MU573DIS_MU573DIS_MU573DIS_MU573DIS_XB915DIS_XB915DIS_XB915,ZONA_WE6392ZONA_BS9840ZONA_ON6771ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_TW5502ZONA_GM7575ZONA_GM7575,50.0,DIADIADIADIADIADIADIANOCHENOCHENOCHE,0.441,66075.223,21704.878,20160.0,56.16,54.0,167.52,0.0,120.0,0.0,120.0
2024-08-30,8/30/20248/30/20248/30/20248/30/20248/30/20248/30/2024,DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_QE4958ZONA_QE4958ZONA_TW5502ZONA_LO8120ZONA_LO8120ZONA_BI3443,34.0,DIADIADIADIANOCHENOCHE,0.25,55566.651600000005,0.0,15300.0,0.0,76.5,237.32000000000002,0.0,170.0,0.0,170.0
2024-08-31,8/31/20248/31/20248/31/20248/31/20248/31/20248/31/20248/31/20248/31/20248/31/20248/31/20248/31/20248/31/20248/31/20248/31/2024,DIS_XB915DIS_IO769DIS_XB915DIS_XB915DIS_IO769DIS_MU573DIS_MU573DIS_JN153DIS_XB915DIS_JN153DIS_JN153DIS_XB915DIS_XB915DIS_XB915,ZONA_BI3443ZONA_VM2074ZONA_BI3443ZONA_PP8279ZONA_VM2074ZONA_IF5956ZONA_MJ6113ZONA_HP8181ZONA_HE1408ZONA_HP8181ZONA_HP8181ZONA_GM7575ZONA_TD0627ZONA_GM7575,61.0,DIADIADIADIADIADIADIADIADIADIANOCHENOCHENOCHENOCHE,0.63,86989.9312,20583.5835,23745.0,42.21,81.0,251.28000000000003,0.0,180.0,0.0,180.0
2024-09-01,9/1/20249/1/20249/1/20249/1/20249/1/20249/1/20249/1/20249/1/20249/1/2024,DIS_XB915DIS_XB915DIS_IO769DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_TW5502ZONA_TC7540ZONA_HL6605ZONA_KN7733ZONA_OC9491ZONA_VO9984ZONA_TW5502ZONA_BI3443ZONA_TW5502,42.0,DIADIADIADIADIADIANOCHENOCHENOCHE,0.39,67941.7478,1643.424,18420.0,2.52,90.0,279.20000000000005,0.0,200.0,0.0,200.0
2024-09-02,9/2/20249/2/20249/2/20249/2/20249/2/20249/2/20249/2/20249/2/20249/2/2024,DIS_XB915DIS_XB915DIS_BI322DIS_MU573DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_GI1885ZONA_LO3182ZONA_II9496ZONA_MJ6113ZONA_DN5314ZONA_BS9840ZONA_TW5502ZONA_WE6392ZONA_WE6392,36.5,DIADIADIADIADIANOCHENOCHENOCHENOCHE,0.41400000000000003,57701.32335,2921.8105,16110.0,7.5600000000000005,74.25,230.34,0.0,165.0,0.0,165.0
2024-09-03,9/3/20249/3/20249/3/20249/3/20249/3/20249/3/20249/3/20249/3/20249/3/2024,DIS_YV593DIS_MU573DIS_MU573DIS_MU573DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_CR7598ZONA_MJ6113ZONA_MJ6113ZONA_ON6771ZONA_EY2012ZONA_MX4264ZONA_BI3443ZONA_BI3443ZONA_AT5031,42.5,DIADIADIADIADIADIANOCHENOCHENOCHE,0.438,58746.694050000006,15393.505500000001,17380.0,39.480000000000004,54.0,167.52,0.0,120.0,0.0,120.0
2024-09-04,9/4/20249/4/20249/4/20249/4/20249/4/20249/4/20249/4/20249/4/20249/4/20249/4/2024,DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_JN153DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_UV1889ZONA_UV1889ZONA_QB6901ZONA_HL6605ZONA_HP8181ZONA_TW5502ZONA_WV5978ZONA_QB6901ZONA_PB2506ZONA_TD0627,49.0,DIADIADIADIADIADIADIANOCHENOCHENOCHE,0.528,77151.48180000001,4918.188,21690.0,735.1356,83.25,258.26,13.5,226.88,0.0,215.0
2024-09-05,9/5/20249/5/20249/5/20249/5/20249/5/20249/5/20249/5/20249/5/20249/5/20249/5/20249/5/20249/5/20249/5/2024,DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_MU573DIS_MU573DIS_XB915DIS_BI322DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_WV5978ZONA_BU9391ZONA_IF5956ZONA_KN7733ZONA_BU9391ZONA_MJ6113ZONA_MJ6113ZONA_OC6855ZONA_XG6983ZONA_OC6855ZONA_UL4090ZONA_MS2986ZONA_MS2986,56.0,DIADIADIADIADIADIADIADIANOCHENOCHENOCHENOCHENOCHE,0.645,83669.6034,11687.242,23940.0,6724.1546,30.240000000000002,30.240000000000002,94.5,293.16,0.0,210.0
2024-09-06,9/6/20249/6/20249/6/20249/6/20249/6/20249/6/20249/6/20249/6/20249/6/20249/6/20249/6/20249/6/2024,DIS_XB915DIS_XB915DIS_MU573DIS_YV593DIS_MU573DIS_MU573DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_UV1889ZONA_HL2408ZONA_UK5078ZONA_HP8181ZONA_ON6771ZONA_ON6771ZONA_KK7321ZONA_BS9840ZONA_BI3443ZONA_TW5502ZONA_BI3443ZONA_OC4619,62.5,DIADIADIADIADIADIANOCHENOCHENOCHENOCHENOCHENOCHE,0.61,91860.33315,15355.742999999999,26320.0,7524.42385,39.120000000000005,39.120000000000005,99.0,307.12,0.0,220.0
2024-09-07,9/7/20249/7/20249/7/20249/7/20249/7/20249/7/20249/7/20249/7/20249/7/20249/7/20249/7/20249/7/20249/7/20249/7/20249/7/20249/7/20249/7/20249/7/20249/7/2024,DIS_XB915DIS_MU573DIS_XB915DIS_XB915DIS_MU573DIS_MU573DIS_MU573DIS_YV593DIS_MU573DIS_MU573DIS_XB915DIS_MU573DIS_XB915DIS_MU573DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_OC6855ZONA_MJ6113ZONA_TW5502ZONA_SW1866ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_HP8181ZONA_MJ6113ZONA_MJ6113ZONA_BS9840ZONA_ON6771ZONA_TW5502ZONA_ON6771ZONA_YJ2853ZONA_WV5978ZONA_KN7733ZONA_KN7733ZONA_WV5978,90.5,DIADIADIADIADIADIADIADIADIADIADIADIADIANOCHENOCHENOCHENOCHENOCHENOCHE,0.9279999999999999,119476.20025,40437.5955,36280.0,10790.204249999999,104.28,104.28,94.5,293.16,0.0,200.0
2024-09-08,9/8/20249/8/20249/8/20249/8/20249/8/20249/8/20249/8/20249/8/20249/8/20249/8/20249/8/20249/8/20249/8/20249/8/20249/8/2024,DIS_MU573DIS_XB915DIS_XB915DIS_MU573DIS_MU573DIS_MU573DIS_MU573DIS_MU573DIS_MU573DIS_IO769DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_MJ6113ZONA_JW0507ZONA_TD0627ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_MJ6113ZONA_HL6605ZONA_KK7321ZONA_BI3443ZONA_BS9840ZONA_BS9840ZONA_BI3443,87.0,DIADIADIADIADIADIADIADIADIADIADIADIANOCHENOCHENOCHE,0.755,112515.9823,42548.771,34260.0,10267.8467,109.19999999999999,108.36,81.0,251.28000000000003,0.0,192.0
2024-09-09,9/9/20249/9/20249/9/20249/9/20249/9/20249/9/20249/9/20249/9/20249/9/2024,DIS_XB915DIS_JN153DIS_JN153DIS_XB915DIS_MU573DIS_XB915DIS_MU573DIS_XB915DIS_XB915,ZONA_FD9130ZONA_HP8181ZONA_HP8181ZONA_OC6855ZONA_UK5078ZONA_OC6855ZONA_MJ6113ZONA_DK3929ZONA_DK3929,45.0,DIADIADIADIADIADIADIANOCHENOCHE,0.4676,63597.8641,13980.181,19140.0,5582.9549,44.7,34.480000000000004,63.0,195.44,0.0,140.0
2024-09-10,9/10/20249/10/20249/10/20249/10/20249/10/2024,DIS_XB915DIS_XB915DIS_BI322DIS_XB915DIS_XB915,ZONA_BU9391ZONA_BU9391ZONA_BQ2461ZONA_EI8883ZONA_BS9840,24.0,NOCHENOCHENOCHENOCHENOCHE,0.22499999999999998,35704.60860000001,5008.818,10260.0,3035.5734,12.96,12.96,40.5,125.64000000000001,0.0,90.0
2024-09-11,9/11/20249/11/20249/11/20249/11/20249/11/20249/11/20249/11/20249/11/20249/11/20249/11/2024,DIS_XB915DIS_XB915DIS_MU573DIS_XB915DIS_XB915DIS_XB915DIS_JN153DIS_XB915DIS_XB915DIS_XB915,ZONA_BS9840ZONA_WE6392ZONA_UK5078ZONA_UK5078ZONA_TW5502ZONA_EI8883ZONA_HP8181ZONA_TW5502ZONA_PX1744ZONA_OC6855,52.5,DIADIADIADIADIADIADIADIADIANOCHE,0.509,81231.44315,6990.0905,23070.0,6413.96635,22.35,17.240000000000002,99.0,307.12,0.0,180.0
2024-09-12,9/12/20249/12/20249/12/20249/12/20249/12/20249/12/20249/12/20249/12/20249/12/20249/12/20249/12/20249/12/20249/12/2024,DIS_MU573DIS_XB915DIS_XB915DIS_XB915DIS_MU573DIS_BI322DIS_XB915DIS_IO769DIS_XB915DIS_BI322DIS_XB915DIS_XB915DIS_BI322,ZONA_MJ6113ZONA_XC7553ZONA_QW3323ZONA_QW3323ZONA_GK3984ZONA_BQ2461ZONA_PX1744ZONA_HL6605ZONA_TW5502ZONA_BQ2461ZONA_TW5502ZONA_BS9840ZONA_BQ2461,58.0,DIADIADIADIADIADIADIANOCHENOCHENOCHENOCHENOCHENOCHE,0.597,81615.3362,19174.287,23730.0,7166.4768,48.72,47.88,78.75,244.3,0.0,175.0
2024-09-13,9/13/20249/13/20249/13/20249/13/20249/13/20249/13/20249/13/20249/13/20249/13/20249/13/20249/13/20249/13/20249/13/2024,DIS_MU573DIS_MU573DIS_XB915DIS_XB915DIS_BI322DIS_MU573DIS_MU573DIS_XB915DIS_XB915DIS_MU573DIS_XB915DIS_XB915DIS_XB915,ZONA_MJ6113ZONA_MJ6113ZONA_BS9840ZONA_BU9391ZONA_BQ2461ZONA_VM2074ZONA_VM2074ZONA_MG6222ZONA_WE6392ZONA_YK9292ZONA_PX1744ZONA_PX1744ZONA_OS6389,60.5,DIADIADIADIADIADIADIADIADIANOCHENOCHENOCHENOCHE,0.585,80640.43195,25461.4915,24480.0,7526.07655,65.88,65.88,67.5,209.4,0.0,150.0
2024-09-14,9/14/20249/14/20249/14/20249/14/20249/14/20249/14/20249/14/20249/14/20249/14/20249/14/20249/14/20249/14/2024,DIS_MU573DIS_XB915DIS_XB915DIS_MU573DIS_MU573DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_IO769DIS_XB915DIS_XB915,ZONA_HN0466ZONA_PX1744ZONA_SW1866ZONA_HN0466ZONA_HN0466ZONA_TW5502ZONA_WE6392ZONA_WE6392ZONA_XC7553ZONA_HL6605ZONA_TD0627ZONA_TQ2560,71.0,DIADIADIADIADIADIADIADIANOCHENOCHENOCHENOCHE,0.604,103378.56390000001,19174.287,29580.0,8393.749099999999,48.72,47.879999999999995,108.0,335.04,0.0,240.0
2024-09-15,9/15/20249/15/20249/15/20249/15/20249/15/20249/15/20249/15/20249/15/20249/15/2024,DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_OS6389ZONA_TW5502ZONA_OS6389ZONA_PX1744ZONA_OC6855ZONA_PX1744ZONA_TJ6089ZONA_OS6389ZONA_OS6389,39.0,DIADIADIADIADIADIANOCHENOCHENOCHE,0.46599999999999997,64386.4626,0.0,17550.0,4585.0374,0.0,0.0,87.75,272.22,0.0,195.0
2024-09-16,9/16/20249/16/20249/16/20249/16/20249/16/20249/16/20249/16/20249/16/20249/16/20249/16/20249/16/20249/16/2024,DIS_XB915DIS_XB915DIS_MU573DIS_IO769DIS_MU573DIS_JN153DIS_XB915DIS_XB915DIS_JN153DIS_XB915DIS_XB915DIS_XB915,ZONA_BS9840ZONA_MM1827ZONA_ON6771ZONA_YI5008ZONA_ON6771ZONA_HP8181ZONA_JV7411ZONA_TQ2560ZONA_HP8181ZONA_TQ2560ZONA_FD9130ZONA_FD9130,55.25,DIADIADIADIADIADIADIADIADIADIANOCHENOCHE,0.701,79230.324725,16743.8925,23227.5,6197.507775,49.08,41.465,78.75,244.3,0.0,175.0
2024-09-17,9/17/20249/17/20249/17/20249/17/20249/17/20249/17/20249/17/2024,DIS_MU573DIS_MU573DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_MJ6113ZONA_MJ6113ZONA_PX1744ZONA_OC6855ZONA_VH7268ZONA_TQ2560ZONA_LL7447,39.0,DIADIADIADIANOCHENOCHENOCHE,0.452,55900.1331,12522.045,16200.0,3811.8219,32.4,32.4,54.0,167.52,0.0,120.0
2024-09-18,9/18/20249/18/20249/18/20249/18/20249/18/20249/18/20249/18/2024,DIS_XB915DIS_XB915DIS_JN153DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_TW5502ZONA_WE6392ZONA_HP8181ZONA_TD0627ZONA_WM2734ZONA_WE6392ZONA_WE6392,36.0,DIADIADIADIANOCHENOCHENOCHE,0.394,57778.034999999996,2459.094,16020.0,4055.871,8.19,6.0,74.25,230.34,0.0,165.0
2024-09-19,9/19/20249/19/20249/19/20249/19/20249/19/20249/19/20249/19/20249/19/20249/19/20249/19/2024,DIS_XB915DIS_XB915DIS_XB915DIS_MU573DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_FD9130ZONA_BU9391ZONA_PB2184ZONA_ON6771ZONA_WM2734ZONA_OC6855ZONA_PX1744ZONA_PX1744ZONA_WM2734ZONA_WM2734,43.5,DIADIADIADIANOCHENOCHENOCHENOCHENOCHENOCHE,0.581,70092.63415,2921.8105,19260.0,4676.55535,7.56,7.56,90.0,279.20000000000005,0.0,200.0
2024-09-20,9/20/20249/20/20249/20/20249/20/20249/20/20249/20/20249/20/2024,DIS_XB915DIS_JN153DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_WE6392ZONA_HP8181ZONA_XC7553ZONA_WE6392ZONA_WE6392ZONA_AZ6184ZONA_AZ6184,38.0,DIADIADIADIANOCHENOCHENOCHE,0.383,57832.470799999996,6557.584,16620.0,4484.9452,21.84,16.0,67.5,209.4,0.0,150.0
2024-09-21,9/21/20249/21/20249/21/20249/21/20249/21/20249/21/20249/21/20249/21/20249/21/20249/21/20249/21/2024,DIS_XB915DIS_MU573DIS_XB915DIS_YV593DIS_XB915DIS_XB915DIS_BI322DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_OC6855ZONA_MJ6113ZONA_WM2734ZONA_PM6920ZONA_BU9391ZONA_WE6392ZONA_FW6458ZONA_WM2734ZONA_UW0189ZONA_XC7553ZONA_XC7553,53.5,DIADIADIADIADIADIADIANOCHENOCHENOCHENOCHE,0.572,80887.08425,10334.337500000001,22790.0,6324.07825,26.04,26.04,92.25,286.18,0.0,205.0
2024-09-22,9/22/20249/22/20249/22/20249/22/20249/22/20249/22/20249/22/20249/22/20249/22/20249/22/20249/22/2024,DIS_XB915DIS_XB915DIS_XB915DIS_MU573DIS_XB915DIS_YV593DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_BI3443ZONA_WE6392ZONA_OC6855ZONA_ON6771ZONA_ZF3959ZONA_HP8181ZONA_WM2734ZONA_UW0189ZONA_BU9391ZONA_BU9391ZONA_UW0189,54.0,DIADIADIADIADIADIANOCHENOCHENOCHENOCHENOCHE,0.485,85015.2678,4933.293,23640.0,7014.4392,12.24,12.24,108.0,335.04,0.0,240.0
2024-09-23,9/23/20249/23/20249/23/20249/23/20249/23/20249/23/20249/23/20249/23/20249/23/20249/23/20249/23/2024,DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_IO769DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_OZ7796ZONA_ER4309ZONA_WE6392ZONA_UW0189ZONA_BI3443ZONA_EC5940ZONA_PX1744ZONA_KK7321ZONA_BI3443ZONA_OC6855ZONA_OC6855,50.0,DIADIADIADIADIADIANOCHENOCHENOCHENOCHENOCHE,0.46599999999999997,80986.961,1643.424,22020.0,6610.215,3.36,2.52,108.0,335.04,0.0,240.0
2024-09-24,9/24/20249/24/20249/24/20249/24/20249/24/20249/24/20249/24/20249/24/20249/24/20249/24/20249/24/20249/24/2024,DIS_MU573DIS_XB915DIS_IO769DIS_YV593DIS_JN153DIS_JN153DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915DIS_XB915,ZONA_MJ6113ZONA_WA1043ZONA_IN4999ZONA_HP8181ZONA_HP8181ZONA_HP8181ZONA_FU6863ZONA_WE6392ZONA_WE6392ZONA_FU6863ZONA_FU6863ZONA_BS9840,66.0,DIADIADIADIADIADIADIADIANOCHENOCHENOCHENOCHE,0.504,90683.45754999999,24212.308,26755.0,9037.88445,68.7,57.22,82.125,254.77,0.0,182.5
