FECHA,Arena (kg),Grava (kg),Cemento (kg),Agua (kg),RHEO 1000 (kg),BASF 719 (kg),Delvo (litros),MasterGlenium 7950,MasterGlenium 7970,Sika PP 48 (kg)-BARCHIP
7/1/2024,6306.0354,5008.818,2160,601.1466,12.96,12.96,0,0,0,0
7/1/2024,5016.0222,0,1350,289.4778,0,0,6.75,20.94,0,15
7/1/2024,2508.0111,0,675,144.7389,0,0,3.375,10.47,0,7.5
7/1/2024,2508.0111,0,675,144.7389,0,0,3.375,10.47,0,7.5
7/1/2024,10032.0444,0,2700,578.9556,0,0,13.5,41.88,0,30
7/1/2024,10032.0444,0,2700,578.9556,0,0,13.5,41.88,0,30
7/1/2024,5016.0222,0,1350,289.4778,0,0,6.75,20.94,0,15
7/2/2024,6929.8096,5477.073,3080,964.5174,18.48,18.48,0,0,0,0
7/2/2024,6720.0696,0,1800,353.9304,0,0,9,27.92,0,20
7/2/2024,10080.1044,0,2700,530.8956,0,0,13.5,41.88,0,30
7/2/2024,6929.8096,5477.073,3080,964.5174,18.48,18.48,0,0,0,0
7/2/2024,4949.864,3912.195,2200,688.941,13.2,13.2,0,0,0,0
7/2/2024,10108.9404,0,2700,502.0596,0,0,13.5,41.88,0,30
7/2/2024,10108.9404,0,2700,502.0596,0,0,13.5,41.88,0,30
7/2/2024,2524.8321,0,675,127.9179,0,0,3.375,10.47,0,7.5
7/2/2024,10099.3284,0,2700,511.6716,0,0,13.5,41.88,0,30
7/2/2024,10099.3284,0,2700,511.6716,0,0,13.5,41.88,0,30
7/2/2024,5049.6642,0,1350,255.8358,0,0,6.75,20.94,0,15
7/2/2024,10032.0444,0,2700,578.9556,0,0,13.5,41.88,0,30
7/2/2024,10032.0444,0,2700,578.9556,0,0,13.5,41.88,0,30
7/2/2024,10032.0444,0,2700,578.9556,0,0,13.5,41.88,0,30
7/2/2024,10032.0444,0,2700,578.9556,0,0,13.5,41.88,0,30
7/3/2024,10032.0444,0,2700,578.9556,0,0,13.5,41.88,0,30
7/3/2024,10032.0444,0,2700,578.9556,0,0,13.5,41.88,0,30
7/3/2024,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
7/3/2024,2495.9961,0,675,156.7539,0,0,3.375,10.47,0,7.5
7/3/2024,1660.7934,0,450,107.7066,0,0,2.25,6.98,0,5
7/3/2024,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
7/3/2024,3137.9127,2504.409,1080,315.6783,6.48,6.48,0,0,0,0
7/3/2024,2614.92725,2087.0075,900,263.06525,5.4,5.4,0,0,0,0
7/3/2024,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
7/4/2024,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
7/4/2024,2495.9961,0,675,156.7539,0,0,3.375,10.47,0,7.5
7/4/2024,1660.7934,0,450,107.7066,0,0,2.25,6.98,0,5
7/4/2024,6850.5136,5477.073,3080,1043.8134,18.48,18.48,0,0,0,0
7/4/2024,6850.5136,5477.073,3080,1043.8134,18.48,18.48,0,0,0,0
7/4/2024,6830.6896,5477.073,3080,1063.6374,18.48,18.48,0,0,0,0
7/4/2024,3903.2512,3129.756,1760,607.7928,10.56,10.56,0,0,0,0
7/4/2024,4139.9685,0,1125,281.2815,0,0,5.625,17.45,0,12.5
7/4/2024,975.8128,782.439,440,151.9482,2.64,2.64,0,0,0,0
7/4/2024,9907.0884,0,2700,703.9116,0,0,13.5,41.88,0,30
7/4/2024,3302.3628,0,900,234.6372,0,0,4.5,13.96,0,10
7/5/2024,2486.3841,0,675,166.3659,0,0,3.375,10.47,0,7.5
7/5/2024,3295.9548,0,900,241.0452,0,0,4.5,13.96,0,10
7/5/2024,9887.8644,0,2700,723.1356,0,0,13.5,41.88,0,30
7/5/2024,4119.9435,0,1125,301.3065,0,0,5.625,17.45,0,12.5
7/5/2024,2471.9661,0,675,180.7839,0,0,3.375,10.47,0,7.5
7/6/2024,7662.8181,5667.396,2240,942.7859,13.44,13.44,0,0,0,0
7/6/2024,6568.1298,4857.768,1920,808.1022,11.52,11.52,0,0,0,0
7/6/2024,2483.9811,0,675,168.7689,0,0,3.375,10.47,0,7.5
7/6/2024,9907.0884,0,2700,703.9116,0,0,13.5,41.88,0,30
7/6/2024,2476.7721,0,675,175.9779,0,0,3.375,10.47,0,7.5
7/6/2024,2495.9961,0,675,156.7539,0,0,3.375,10.47,0,7.5
7/6/2024,6655.9896,0,1800,418.0104,0,0,9,27.92,0,20
7/6/2024,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
7/7/2024,2495.9961,0,675,156.7539,0,0,3.375,10.47,0,7.5
7/7/2024,2483.9811,0,675,168.7689,0,0,3.375,10.47,0,7.5
7/7/2024,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
7/7/2024,9964.7604,0,2700,646.2396,0,0,13.5,41.88,0,30
7/7/2024,9907.0884,0,2700,703.9116,0,0,13.5,41.88,0,30
7/8/2024,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
7/8/2024,9887.8644,0,2700,723.1356,0,0,13.5,41.88,0,30
7/8/2024,9887.8644,0,2700,723.1356,0,0,13.5,41.88,0,30
7/8/2024,6579.0936,0,1800,494.9064,0,0,9,27.92,0,20
7/8/2024,3289.5468,0,900,247.4532,0,0,4.5,13.96,0,10
7/8/2024,9868.6404,0,2700,742.3596,0,0,13.5,41.88,0,30
7/9/2024,2189.3766,1619.256,640,269.3674,3.84,3.84,0,0,0,0
7/9/2024,6623.9496,0,1800,450.0504,0,0,9,27.92,0,20
7/9/2024,8239.887,0,2250,602.613,0,0,11.25,34.9,0,25
7/9/2024,3101.6607,2504.409,1080,351.9303,6.48,6.48,0,0,0,0
7/9/2024,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
7/9/2024,3311.9748,0,900,225.0252,0,0,4.5,13.96,0,10
7/10/2024,2081.8718,1669.606,720,220.5222,4.32,4.32,0,0,0,0
7/10/2024,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
7/11/2024,2087.9138,1669.606,720,214.4802,4.32,4.32,0,0,0,0
7/11/2024,9964.7604,0,2700,646.2396,0,0,13.5,41.88,0,30
7/11/2024,5121.298,4098.49,1950,667.712,13.65,10,0,0,0,0
7/11/2024,6643.1736,0,1800,430.8264,0,0,9,27.92,0,20
7/11/2024,9964.7604,0,2700,646.2396,0,0,13.5,41.88,0,30
7/11/2024,1015.664,819.698,390,142.138,2.73,2,0,0,0,0
7/11/2024,9881.136,0,2700,729.864,0,0,13.5,41.88,0,30
7/11/2024,6587.424,0,1800,486.576,0,0,9,27.92,0,20
7/11/2024,3279.9348,0,900,257.0652,0,0,4.5,13.96,0,10
7/11/2024,6559.8696,0,1800,514.1304,0,0,9,27.92,0,20
7/11/2024,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
7/12/2024,5473.4415,4048.14,1600,673.4185,9.6,9.6,0,0,0,0
7/12/2024,6594.4728,0,1800,479.5272,0,0,9,27.92,0,20
7/12/2024,3297.2364,0,900,239.7636,0,0,4.5,13.96,0,10
7/12/2024,2072.6074,1669.606,720,229.7866,4.32,4.32,0,0,0,0
7/12/2024,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
7/12/2024,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
7/12/2024,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
7/12/2024,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
7/12/2024,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
7/13/2024,5049.6642,0,1350,255.8358,0,0,6.75,20.94,0,15
7/13/2024,5049.6642,0,1350,255.8358,0,0,6.75,20.94,0,15
7/13/2024,2645.13725,2087.0075,900,232.85525,5.4,5.4,0,0,0,0
7/13/2024,5040.0522,0,1350,265.4478,0,0,6.75,20.94,0,15
7/13/2024,5040.0522,0,1350,265.4478,0,0,6.75,20.94,0,15
7/13/2024,5040.0522,0,1350,265.4478,0,0,6.75,20.94,0,15
7/14/2024,10080.1044,0,2700,530.8956,0,0,13.5,41.88,0,30
7/14/2024,4442.2932,3238.512,1280,475.1948,7.68,7.68,0,0,0,0
7/14/2024,10080.1044,0,2700,530.8956,0,0,13.5,41.88,0,30
7/14/2024,10080.1044,0,2700,530.8956,0,0,13.5,41.88,0,30
7/14/2024,10080.1044,0,2700,530.8956,0,0,13.5,41.88,0,30
7/14/2024,1056.0409,834.803,360,95.1561,2.16,2.16,0,0,0,0
7/14/2024,10080.1044,0,2700,530.8956,0,0,13.5,41.88,0,30
7/14/2024,10080.1044,0,2700,530.8956,0,0,13.5,41.88,0,30
7/15/2024,9907.0884,0,2700,703.9116,0,0,13.5,41.88,0,30
7/15/2024,4670.61705,3756.6135,1620,509.76945,9.72,9.72,0,0,0,0
7/15/2024,6604.7256,0,1800,469.2744,0,0,9,27.92,0,20
7/15/2024,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
7/15/2024,6559.8696,0,1800,514.1304,0,0,9,27.92,0,20
7/15/2024,3279.9348,0,900,257.0652,0,0,4.5,13.96,0,10
7/15/2024,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
7/16/2024,6245.6154,5008.818,2160,661.5666,12.96,12.96,0,0,0,0
7/16/2024,6245.6154,5008.818,2160,661.5666,12.96,12.96,0,0,0,0
7/16/2024,6215.4054,5008.818,2160,691.7766,12.96,12.96,0,0,0,0
7/16/2024,6215.4054,5008.818,2160,691.7766,12.96,12.96,0,0,0,0
7/16/2024,6215.4054,5008.818,2160,691.7766,12.96,12.96,0,0,0,0
7/16/2024,3107.7027,2504.409,1080,345.8883,6.48,6.48,0,0,0,0
7/16/2024,5179.5045,4174.015,1800,576.4805,10.8,10.8,0,0,0,0
7/16/2024,3295.9548,0,900,241.0452,0,0,4.5,13.96,0,10
7/16/2024,6591.9096,0,1800,482.0904,0,0,9,27.92,0,20
7/16/2024,4143.6036,3339.212,1440,461.1844,8.64,8.64,0,0,0,0
7/16/2024,8199.837,0,2250,642.663,0,0,11.25,34.9,0,25
7/16/2024,8159.787,0,2250,682.713,0,0,11.25,34.9,0,25
7/16/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
7/16/2024,4895.8722,0,1350,409.6278,0,0,6.75,20.94,0,15
7/16/2024,1631.9574,0,450,136.5426,0,0,2.25,6.98,0,5
7/17/2024,5883.1968,4694.634,2640,883.3692,15.84,15.84,0,0,0,0
7/17/2024,5883.1968,4694.634,2640,883.3692,15.84,15.84,0,0,0,0
7/17/2024,5883.1968,4694.634,2640,883.3692,15.84,15.84,0,0,0,0
7/17/2024,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
7/17/2024,5883.1968,4694.634,2640,883.3692,15.84,15.84,0,0,0,0
7/17/2024,5883.1968,4694.634,2640,883.3692,15.84,15.84,0,0,0,0
7/17/2024,5826.5568,4694.634,2640,940.0092,15.84,15.84,0,0,0,0
7/17/2024,5826.5568,4694.634,2640,940.0092,15.84,15.84,0,0,0,0
7/17/2024,2913.2784,2347.317,1320,470.0046,7.92,7.92,0,0,0,0
7/17/2024,8239.887,0,2250,602.613,0,0,11.25,34.9,0,25
7/17/2024,9887.8644,0,2700,723.1356,0,0,13.5,41.88,0,30
7/17/2024,6527.8296,0,1800,546.1704,0,0,9,27.92,0,20
7/18/2024,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
7/18/2024,9887.8644,0,2700,723.1356,0,0,13.5,41.88,0,30
7/18/2024,4943.9322,0,1350,361.5678,0,0,6.75,20.94,0,15
7/18/2024,3295.9548,0,900,241.0452,0,0,4.5,13.96,0,10
7/19/2024,9887.8644,0,2700,723.1356,0,0,13.5,41.88,0,30
7/19/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
7/19/2024,6559.8696,0,1800,514.1304,0,0,9,27.92,0,20
7/20/2024,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
7/20/2024,5154.3295,4174.015,1800,601.6555,10.8,10.8,0,0,0,0
7/20/2024,1030.8659,834.803,360,120.3311,2.16,2.16,0,0,0,0
7/20/2024,9810.9684,0,2700,800.0316,0,0,13.5,41.88,0,30
7/20/2024,6167.0694,5008.818,2160,740.1126,12.96,12.96,0,0,0,0
7/20/2024,4895.8722,0,1350,409.6278,0,0,6.75,20.94,0,15
7/20/2024,6154.9854,5008.818,2160,752.1966,12.96,12.96,0,0,0,0
7/20/2024,4895.8722,0,1350,409.6278,0,0,6.75,20.94,0,15
7/20/2024,8975.7657,0,2475,750.9843,0,0,12.375,38.39,0,27.5
7/20/2024,1631.9574,0,450,136.5426,0,0,2.25,6.98,0,5
7/21/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
7/21/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
7/21/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
7/21/2024,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
7/21/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
7/21/2024,3092.5977,2504.409,1080,360.9933,6.48,6.48,0,0,0,0
7/21/2024,3077.4927,2504.409,1080,376.0983,6.48,6.48,0,0,0,0
7/21/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
7/21/2024,6154.9854,5008.818,2160,752.1966,12.96,12.96,0,0,0,0
7/21/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
7/21/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
7/21/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
7/22/2024,6215.4054,5008.818,2160,691.7766,12.96,12.96,0,0,0,0
7/22/2024,8239.887,0,2250,602.613,0,0,11.25,34.9,0,25
7/22/2024,9887.8644,0,2700,723.1356,0,0,13.5,41.88,0,30
7/22/2024,3107.7027,2504.409,1080,345.8883,6.48,6.48,0,0,0,0
7/22/2024,6215.4054,5008.818,2160,691.7766,12.96,12.96,0,0,0,0
7/22/2024,3724.9227,2465.136,630,338.8413,5.04,3.78,0,0,0,0
7/22/2024,6215.4054,5008.818,2160,691.7766,12.96,12.96,0,0,0,0
7/22/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
7/22/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
7/22/2024,3092.5977,2504.409,1080,360.9933,6.48,6.48,0,0,0,0
7/23/2024,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
7/23/2024,7413.6354,4930.272,1260,713.8926,10.08,7.56,0,0,0,0
7/23/2024,7413.6354,4930.272,1260,713.8926,10.08,7.56,0,0,0,0
7/23/2024,7413.6354,4930.272,1260,713.8926,10.08,7.56,0,0,0,0
7/23/2024,3706.8177,2465.136,630,356.9463,5.04,3.78,0,0,0,0
7/22/2024,3092.5977,2504.409,1080,360.9933,6.48,6.48,0,0,0,0
7/23/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
7/23/2024,3092.5977,2504.409,1080,360.9933,6.48,6.48,0,0,0,0
7/24/2024,9830.1924,0,2700,780.8076,0,0,13.5,41.88,0,30
7/24/2024,6179.1534,5008.818,2160,728.0286,12.96,12.96,0,0,0,0
7/24/2024,9830.1924,0,2700,780.8076,0,0,13.5,41.88,0,30
7/24/2024,7406.3934,4930.272,1260,721.1346,10.08,7.56,0,0,0,0
7/24/2024,4095.9135,0,1125,325.3365,0,0,5.625,17.45,0,12.5
7/24/2024,9830.1924,0,2700,780.8076,0,0,13.5,41.88,0,30
7/24/2024,5129.1545,4174.015,1800,626.8305,10.8,10.8,0,0,0,0
7/25/2024,3107.7027,2504.409,1080,345.8883,6.48,6.48,0,0,0,0
7/25/2024,1553.85135,1252.2045,540,172.94415,3.24,3.24,0,0,0,0
7/25/2024,3398.8248,2738.5365,1540,548.3387,9.24,9.24,0,0,0,0
7/25/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
7/25/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
7/26/2024,7449.8454,4930.272,1260,677.6826,10.08,7.56,0,0,0,0
7/26/2024,7449.8454,4930.272,1260,677.6826,10.08,7.56,0,0,0,0
7/26/2024,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
7/26/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
7/26/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
7/27/2024,1442.4792,1173.6585,660,249.1623,3.96,3.96,0,0,0,0
7/28/2024,7566.4491,5667.396,2240,1039.1549,13.44,13.44,0,0,0,0
7/28/2024,7025.98845,5262.582,2080,964.92955,12.48,12.48,0,0,0,0
7/28/2024,9810.9684,0,2700,800.0316,0,0,13.5,41.88,0,30
7/28/2024,1621.38195,1214.442,480,222.67605,2.88,2.88,0,0,0,0
7/28/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
7/28/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
7/28/2024,6527.8296,0,1800,546.1704,0,0,9,27.92,0,20
7/29/2024,7216.0613,5843.621,2520,842.3177,15.12,15.12,0,0,0,0
7/29/2024,1546.29885,1252.2045,540,180.49665,3.24,3.24,0,0,0,0
7/29/2024,1025.8309,834.803,360,125.3661,2.16,2.16,0,0,0,0
7/29/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
7/29/2024,4895.8722,0,1350,409.6278,0,0,6.75,20.94,0,15
7/29/2024,4616.23905,3756.6135,1620,564.14745,9.72,9.72,0,0,0,0
7/29/2024,2051.6618,1669.606,720,250.7322,4.32,4.32,0,0,0,0
7/30/2024,9810.9684,0,2700,800.0316,0,0,13.5,41.88,0,30
7/31/2024,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
7/31/2024,1615.02795,1214.442,480,229.03005,2.88,2.88,0,0,0,0
7/31/2024,9772.5204,0,2700,838.4796,0,0,13.5,41.88,0,30
8/2/2024,3279.9348,0,900,257.0652,0,0,4.5,13.96,0,10
8/2/2024,3279.9348,0,900,257.0652,0,0,4.5,13.96,0,10
8/2/2024,513.92245,417.4015,180,61.67605,1.08,1.08,0,0,0,0
8/2/2024,2161.8426,1619.256,640,296.9014,3.84,3.84,0,0,0,0
8/3/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
8/3/2024,7180.8163,5843.621,2520,877.5627,15.12,15.12,0,0,0,0
8/3/2024,2564.57725,2087.0075,900,313.41525,5.4,5.4,0,0,0,0
8/3/2024,6559.8696,0,1800,514.1304,0,0,9,27.92,0,20
8/3/2024,3279.9348,0,900,257.0652,0,0,4.5,13.96,0,10
8/3/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
8/3/2024,1941.84594,1457.3304,576,271.02366,3.456,3.456,0,0,0,0
8/3/2024,6527.8296,0,1800,546.1704,0,0,9,27.92,0,20
8/4/2024,3279.9348,0,900,257.0652,0,0,4.5,13.96,0,10
8/4/2024,6559.8696,0,1800,514.1304,0,0,9,27.92,0,20
8/4/2024,6540.6456,0,1800,533.3544,0,0,9,27.92,0,20
8/4/2024,1541.76735,1252.2045,540,185.02815,3.24,3.24,0,0,0,0
8/4/2024,7358.2263,0,2025,600.0237,0,0,10.125,31.41,0,22.5
8/4/2024,2467.1601,0,675,185.5899,0,0,3.375,10.47,0,7.5
8/4/2024,9868.6404,0,2700,742.3596,0,0,13.5,41.88,0,30
8/4/2024,2174.5506,1619.256,640,284.1934,3.84,3.84,0,0,0,0
8/4/2024,4934.3202,0,1350,371.1798,0,0,6.75,20.94,0,15
8/5/2024,9849.4164,0,2700,761.5836,0,0,13.5,41.88,0,30
8/5/2024,3263.9148,0,900,273.0852,0,0,4.5,13.96,0,10
8/5/2024,1631.9574,0,450,136.5426,0,0,2.25,6.98,0,5
8/5/2024,9887.8644,0,2700,723.1356,0,0,13.5,41.88,0,30
8/5/2024,9887.8644,0,2700,723.1356,0,0,13.5,41.88,0,30
8/5/2024,2178.7866,1619.256,640,279.9574,3.84,3.84,0,0,0,0
8/6/2024,9945.5364,0,2700,665.4636,0,0,13.5,41.88,0,30
8/6/2024,2497.7658,1643.424,420,211.4102,3.36,2.52,0,0,0,0
8/6/2024,2497.7658,1643.424,420,211.4102,3.36,2.52,0,0,0,0
8/6/2024,9964.7604,0,2700,646.2396,0,0,13.5,41.88,0,30
8/6/2024,4982.3802,0,1350,323.1198,0,0,6.75,20.94,0,15
8/6/2024,9964.7604,0,2700,646.2396,0,0,13.5,41.88,0,30
8/6/2024,2183.0226,1619.256,640,275.7214,3.84,3.84,0,0,0,0
8/6/2024,9907.0884,0,2700,703.9116,0,0,13.5,41.88,0,30
8/6/2024,9907.0884,0,2700,703.9116,0,0,13.5,41.88,0,30
8/7/2024,9887.8644,0,2700,723.1356,0,0,13.5,41.88,0,30
8/7/2024,7251.3063,5843.621,2520,807.0727,15.12,15.12,0,0,0,0
8/7/2024,7251.3063,5843.621,2520,807.0727,15.12,15.12,0,0,0,0
8/7/2024,7251.3063,5843.621,2520,807.0727,15.12,15.12,0,0,0,0
8/7/2024,7216.0613,5843.621,2520,842.3177,15.12,15.12,0,0,0,0
8/7/2024,7216.0613,5843.621,2520,842.3177,15.12,15.12,0,0,0,0
8/7/2024,7216.0613,5843.621,2520,842.3177,15.12,15.12,0,0,0,0
8/7/2024,4123.4636,3339.212,1440,481.3244,8.64,8.64,0,0,0,0
8/7/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
8/7/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
8/7/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
8/7/2024,2157.6066,1619.256,640,301.1374,3.84,3.84,0,0,0,0
8/8/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
8/8/2024,9830.1924,0,2700,780.8076,0,0,13.5,41.88,0,30
8/8/2024,9830.1924,0,2700,780.8076,0,0,13.5,41.88,0,30
8/9/2024,6553.4616,0,1800,520.5384,0,0,9,27.92,0,20
8/9/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
8/9/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
8/9/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
8/9/2024,6527.8296,0,1800,546.1704,0,0,9,27.92,0,20
8/10/2024,8159.787,0,2250,682.713,0,0,11.25,34.9,0,25
8/10/2024,8159.787,0,2250,682.713,0,0,11.25,34.9,0,25
8/10/2024,4616.23905,3756.6135,1620,564.14745,9.72,9.72,0,0,0,0
8/10/2024,8159.787,0,2250,682.713,0,0,11.25,34.9,0,25
8/10/2024,4895.8722,0,1350,409.6278,0,0,6.75,20.94,0,15
8/10/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
8/10/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
8/10/2024,6559.8696,0,1800,514.1304,0,0,9,27.92,0,20
8/10/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
8/10/2024,6527.8296,0,1800,546.1704,0,0,9,27.92,0,20
8/11/2024,9868.6404,0,2700,742.3596,0,0,13.5,41.88,0,30
8/11/2024,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
8/11/2024,7216.0613,5843.621,2520,842.3177,15.12,15.12,0,0,0,0
8/11/2024,8199.837,0,2250,642.663,0,0,11.25,34.9,0,25
8/11/2024,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
8/11/2024,3279.9348,0,900,257.0652,0,0,4.5,13.96,0,10
8/11/2024,6559.8696,0,1800,514.1304,0,0,9,27.92,0,20
8/11/2024,9753.2964,0,2700,857.7036,0,0,13.5,41.88,0,30
8/11/2024,4876.6482,0,1350,428.8518,0,0,6.75,20.94,0,15
8/11/2024,4876.6482,0,1350,428.8518,0,0,6.75,20.94,0,15
8/12/2024,6203.3214,5008.818,2160,703.8606,12.96,12.96,0,0,0,0
8/12/2024,6203.3214,5008.818,2160,703.8606,12.96,12.96,0,0,0,0
8/12/2024,6203.3214,5008.818,2160,703.8606,12.96,12.96,0,0,0,0
8/12/2024,6203.3214,5008.818,2160,703.8606,12.96,12.96,0,0,0,0
8/12/2024,6203.3214,5008.818,2160,703.8606,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
8/12/2024,5154.3295,4174.015,1800,601.6555,10.8,10.8,0,0,0,0
8/12/2024,4895.8722,0,1350,409.6278,0,0,6.75,20.94,0,15
8/12/2024,4895.8722,0,1350,409.6278,0,0,6.75,20.94,0,15
8/12/2024,6154.9854,5008.818,2160,752.1966,12.96,12.96,0,0,0,0
8/12/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
8/12/2024,3077.4927,2504.409,1080,376.0983,6.48,6.48,0,0,0,0
8/13/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
8/13/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
8/13/2024,6154.9854,5008.818,2160,752.1966,12.96,12.96,0,0,0,0
8/13/2024,6154.9854,5008.818,2160,752.1966,12.96,12.96,0,0,0,0
8/13/2024,6154.9854,5008.818,2160,752.1966,12.96,12.96,0,0,0,0
8/13/2024,6154.9854,5008.818,2160,752.1966,12.96,12.96,0,0,0,0
8/13/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
8/13/2024,5129.1545,4174.015,1800,626.8305,10.8,10.8,0,0,0,0
8/13/2024,4895.8722,0,1350,409.6278,0,0,6.75,20.94,0,15
8/13/2024,4895.8722,0,1350,409.6278,0,0,6.75,20.94,0,15
8/13/2024,4895.8722,0,1350,409.6278,0,0,6.75,20.94,0,15
8/13/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
8/14/2024,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
